"","CommonName","Analy","SampleID","Station","sitetype","site","Region2","Date","month","season","atotal","Dilution","Volume","totCount","totcells","totCountall","CPUE","ZooCode","FishCode","Phylum","Class","Order","Family","Genus","Species","LifeStage","fishDiet","Analy2","CN"
"1106","Chironomid Larvae","Diptera","ZOOP4S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",2.85714285714286,40,1.90396008009436,1,14,499,1.50063170284603,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1107","Chironomid Larvae","Diptera","ZOOP2-12APR2018","Wings 1","diked","Wings","North Suisun","2018-04-12",4,"Spring",5.71428571428571,20,3.05929313436712,2,7,1130,1.86784510777776,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1108","Chironomid Larvae","Diptera","ZOOP_801-4-12MAR2018","801 FRP","channel","Broad","Confluence","2018-03-12",3,"Spring",100,3,1.87876590134075,211,1,4853,53.2264290770003,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1109","Chironomid Larvae","Diptera","ZOOP2-5JUN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-06-05",6,"Summer",30,60,0.984822451636709,3,6,482,30.4623436946853,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1110","Chironomid Larvae","Diptera","ZOOP2-23JAN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-01-23",1,"Winter",4,10,0.364415799829024,2,5,210,10.9764724852125,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1111","Chironomid Larvae","Diptera","ZOOP3-D-10MAY2018","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2018-05-10",5,"Spring",3,15,9.42572902441865,1,5,909,0.318277768459934,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1112","Chironomid Larvae","Diptera","ZOOP3P-29MAR2018","ProBr","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",7.49999999999999,NA,2.76731059845473,NA,NA,NA,2.71021258119273,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1113","Chironomid Larvae","Diptera","ZOOP1-S-9MAY2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-05-09",5,"Spring",12,30,0.815211641099002,2,5,729,14.7201038295069,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1114","Chironomid Larvae","Diptera","ZOOP2-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",180,200,2.60489812470377,18,20,80,69.1005910338508,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1115","Chironomid Larvae","Diptera","ZOOP1-11JUN2018","Wings 1","diked","Wings","North Suisun","2018-06-11",6,"Summer",8.33333333333333,25,1.76674178509701,2,6,1274,4.71678057519637,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1116","Chironomid Larvae","Diptera","ZOOP3-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",2.56410256410256,NA,2.06457296964863,NA,NA,NA,1.24195298582203,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1117","Chironomid Larvae","Diptera","ZOOP6-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",1,4,1.22911600633691,1,4,230,0.813592854412712,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1118","Chironomid Larvae","Diptera","ZOOP1-RI-11APR2019","Ryer2ndChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",12,30,2.24678086956314,2,5,584,5.34097479757038,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1119","Chironomid Larvae","Diptera","ZOOP2-SJ-30MAY2019","Stacys Island","tidal","WTIB","Sac-San Joaquin","2019-05-30",5,"Spring",75.3846153846154,70,0.223598336438302,14,13,504,337.143006452628,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1120","Chironomid Larvae","Diptera","ZOOP2-DI-07JUN2019","Decker Breach","tidal","Decker","Sac-San Joaquin","2019-06-07",6,"Summer",44.4444444444444,200,9.42572902441865,2,9,414,4.71522619940643,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1121","Chironomid Larvae","Diptera","ZOOP5-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",7.14285714285714,NA,9.42572902441865,NA,NA,NA,0.757804210618891,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1122","Chironomid Larvae","Diptera","ZOOP2-WL-21JUN2019","Wings 1","diked","Wings","North Suisun","2019-06-21",6,"Summer",20,100,2.81994843620781,2,10,856,7.09232826501447,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1123","Chironomid Larvae","Diptera","ZOOP2S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",3.07692307692308,NA,2.49107442426334,NA,NA,NA,1.23517910462791,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1124","Chironomid Larvae","Diptera","ZOOP1-DI-04APR2019","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",6,30,2.50592099388601,1,5,477,2.39432927639734,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1125","Chironomid Larvae","Diptera","ZOOP7-YF-25APR2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-04-25",4,"Spring",64,80,2.86583783322331,4,5,793,22.3320382116726,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1126","Chironomid Larvae","Diptera","ZOOP3-6JUN2018","724 FRP","channel","Miner","Cache Slough","2018-06-06",6,"Summer",5.625,15,1.57013721160901,3,8,534,3.58248945277575,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1127","Chironomid Larvae","Diptera","ZOOP2-ND-08APR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-04-08",4,"Spring",3,NA,1.83557588062027,NA,NA,NA,1.63436446930554,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1128","Chironomid Larvae","Diptera","ZOOP2-LIBE-16DEC2019","SWLiberty","tidal","Liberty","Cache Slough","2019-12-16",12,"Winter",6,30,3.56137712524266,1,5,810,1.68474154491324,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1129","Chironomid Larvae","Diptera","ZOOP2-BI-15MAY2019","Browns Channel","tidal","Browns","Confluence","2019-05-15",5,"Spring",12,60,1.99258960178117,1,5,440,6.02231387199513,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1130","Chironomid Larvae","Diptera","ZOOP2-DI-18MAR2019","Decker Channel","tidal","Decker","Sac-San Joaquin","2019-03-18",3,"Spring",12,80,2.23598336438303,3,20,136,5.36676622516426,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1131","Chironomid Larvae","Diptera","ZOOP2-22MAR2018","520 FRP","tidal","Browns","Confluence","2018-03-22",3,"Spring",3.75,NA,1.50670186867581,NA,NA,NA,2.48887990249574,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1132","Chironomid Larvae","Diptera","ZOOP2-LI-06JUN2019","SELiberty","tidal","Liberty","Cache Slough","2019-06-06",6,"Summer",66.6666666666667,40,6.61527150701972,10,6,438,10.0776916859609,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1133","Chironomid Larvae","Diptera","ZOOP4-YF-10APR2019","FlywayChannel1","tidal","Flyway","Cache Slough","2019-04-10",4,"Spring",360,NA,4.06526070031489,NA,NA,NA,88.5552063050016,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1134","Chironomid Larvae","Diptera","ZOOP1-6JUN2018","720 FRP","tidal","Lindsey","Cache Slough","2018-06-06",6,"Summer",40,100,2.17119833330231,2,5,899,18.4230060361006,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1135","Chironomid Larvae","Diptera","ZOOP1-26MAR2018","Bradmoor","diked","Bradmoor","Nurse-Denverton","2018-03-26",3,"Spring",28.125,150,0.313577546272629,3,16,649,89.6907330716457,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1136","Chironomid Larvae","Diptera","ZOOP2-PI-04APR2019","SoPro2","muted","Prospect","Cache Slough","2019-04-04",4,"Spring",75,NA,1.79508523619482,NA,NA,NA,41.7807458318711,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1137","Chironomid Larvae","Diptera","ZOOP1-27MAR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-03-27",3,"Spring",2,NA,1.82972723198104,NA,NA,NA,1.0930590992159,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1138","Chironomid Larvae","Diptera","ZOOP4-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",50,NA,4.34869521129302,NA,NA,NA,11.4977016255718,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1139","Chironomid Larvae","Diptera","ZOOP2-13APR2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-04-13",4,"Spring",4.46428571428571,NA,1.87741621319323,NA,NA,NA,2.37788812247049,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1140","Chironomid Larvae","Diptera","ZOOP1-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",160,NA,1.23991351151703,NA,NA,NA,129.041258534428,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1141","Chironomid Larvae","Diptera","ZOOP4-DI-04APR2019","HorseBend3","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",10.8695652173913,NA,2.83299542163378,NA,NA,NA,3.83677472063222,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1142","Chironomid Larvae","Diptera","ZOOP2-12MAR2018","TR7","tidal","Tule Red","Suisun Bay","2018-03-12",3,"Spring",2,NA,0.896642825999068,NA,NA,NA,2.230542577276,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1143","Chironomid Larvae","Diptera","ZOOP2-PI-26MAR2019","ProBr","muted","Prospect","Cache Slough","2019-03-26",3,"Spring",2.17391304347826,NA,2.90677837369793,NA,NA,NA,0.747877121678411,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1144","Chironomid Larvae","Diptera","ZOOP2-D-10MAY2018","Decker Inside","tidal","Decker","Sac-San Joaquin","2018-05-10",5,"Spring",1.9047619047619,40,0.192105612996288,1,21,550,9.91518089999125,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1145","Chironomid Larvae","Diptera","ZOOP3-YOLO-16DEC2019","Flyway","tidal","Flyway","Cache Slough","2019-12-16",12,"Winter",14,70,2.76506111820887,1,5,964,5.0631792215388,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1146","Chironomid Larvae","Diptera","ZOOP3-LS-22MAR2019","LookoutSlough","diked","Lookout","Cache Slough","2019-03-22",3,"Spring",21.4285714285714,300,9.42572902441865,1,14,464,2.27341263185667,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1147","Chironomid Larvae","Diptera","ZOOP6-13APR2018","705 FRP","channel","Horseshoe","Sac-San Joaquin","2018-04-13",4,"Spring",3,15,2.62604323901483,1,5,889,1.14240312399634,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1148","Chironomid Larvae","Diptera","ZOOP5-22MAR2018","Browns Channel","tidal","Browns","Confluence","2018-03-22",3,"Spring",32,80,4.39413471225936,8,20,262,7.2824349036733,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1149","Chironomid Larvae","Diptera","ZOOP1-LS-21MAY2019","Lookout Vogel Outside","diked","Lookout","Cache Slough","2019-05-21",5,"Spring",16,40,5.00014469049355,2,5,640,3.19990740076377,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1150","Chironomid Larvae","Diptera","ZOOP1S-10APR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-04-10",4,"Spring",37.5,30,1.97054469537176,10,8,710,19.0302712179412,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1151","Chironomid Larvae","Diptera","ZOOP2-YF-23MAY2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-05-23",5,"Spring",100,250,2.04072847904254,2,5,879,49.0021093089844,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1152","Chironomid Larvae","Diptera","ZOOP2CS-9MAY2018","723 FRP","tidal","Liberty","Cache Slough","2018-05-09",5,"Spring",16,40,2.22968481969462,2,5,742,7.17590210897672,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1153","Chironomid Larvae","Diptera","ZOOP4-23MAR2018","NELiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",48,80,1.252960496943,3,5,1232,38.3092684223576,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1154","Chironomid Larvae","Diptera","ZOOP2-LS-03APR2019","LookoutSouthPond","diked","Lookout","Cache Slough","2019-04-03",4,"Spring",100,NA,0.516030768399865,NA,NA,NA,193.786894355321,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1155","Chironomid Larvae","Diptera","ZOOP4-BI-28MAR2019","Browns Channel","tidal","Browns","Confluence","2019-03-28",3,"Spring",1,10,1.91340789712696,1,10,563,0.522627716495542,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1156","Chironomid Larvae","Diptera","ZOOP1-LI-10APR2019","SWLiberty","tidal","Liberty","Cache Slough","2019-04-10",4,"Spring",70,700,2.36240415420025,1,10,668,29.630831742123,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1157","Chironomid Larvae","Diptera","ZOOP5-WI-27MAR2019","801 FRP","channel","Broad","Confluence","2019-03-27",3,"Spring",2,40,1.12788939527329,1,20,199,1.77322351675751,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1158","Chironomid Larvae","Diptera","ZOOP2B-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",1,NA,2.36465363444611,NA,NA,NA,0.42289491595425,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1159","Chironomid Larvae","Diptera","ZOOP2-LIBE-29OCT2019","SWLiberty","tidal","Liberty","Cache Slough","2019-10-29",10,"Fall",16,80,3.36027359126294,1,5,404,4.76151705075493,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1160","Chironomid Larvae","Diptera","ZOOP3-22MAR2018","Browns Channel","tidal","Browns","Confluence","2018-03-22",3,"Spring",6.25,NA,4.43687483693066,NA,NA,NA,1.40864915728018,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1161","Chironomid Larvae","Diptera","ZOOP1CS-9MAY2018","LinBR","tidal","Lindsey","Cache Slough","2018-05-09",5,"Spring",32,80,3.49704199021112,2,5,993,9.15059072483946,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1162","Chironomid Larvae","Diptera","ZOOP3-9OCT2018","SWLiberty","tidal","Liberty","Cache Slough","2018-10-09",10,"Fall",100,20,2.92117504727142,25,5,605,34.2327996035044,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1163","Chironomid Larvae","Diptera","ZOOP3-LS-10APR2019","LookoutVogelOutside","diked","Lookout","Cache Slough","2019-04-10",4,"Spring",60,150,2.90947774999296,2,5,843,20.6222577231069,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1164","Chironomid Larvae","Diptera","ZOOP1-SJ-07JUN2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-06-07",6,"Summer",1110,150,3.6702519691422,37,5,836,302.431552201967,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1165","Chironomid Larvae","Diptera","ZOOP2-12SEP2018","723 FRP","tidal","Liberty","Cache Slough","2018-09-12",9,"Fall",15.5172413793104,NA,3.30673596141152,NA,NA,NA,4.69261578801309,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1166","Chironomid Larvae","Diptera","ZOOP1-AR-30APR2019","Arnold Restoration","diked","Arnold","Nurse-Denverton","2019-04-30",4,"Spring",50,300,1.21201995646838,1,6,593,41.2534461443123,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1167","Chironomid Larvae","Diptera","ZOOP2-SJ-22MAR2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-03-22",3,"Spring",3,60,0.565519333808745,1,20,199,5.30485842065761,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1168","Chironomid Larvae","Diptera","ZOOP3-BR-02APR2019","330 South Bradmoor","diked","Bradmoor","Nurse-Denverton","2019-04-02",4,"Spring",7.37704918032786,NA,0.11832266093214,NA,NA,NA,62.3468837009905,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1169","Chironomid Larvae","Diptera","ZOOP1-13APR2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-04-13",4,"Spring",8.92857142857143,NA,1.63492224268972,NA,NA,NA,5.4611596780789,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1170","Chironomid Larvae","Diptera","ZOOP1-LS-03APR2019","LookoutSouthPond","diked","Lookout","Cache Slough","2019-04-03",4,"Spring",133.333333333333,400,9.42572902441865,2,6,665,14.1456785982193,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1171","Chironomid Larvae","Diptera","ZOOP1-PI-04APR2019","SoPro2","muted","Prospect","Cache Slough","2019-04-04",4,"Spring",75.0000000000002,NA,2.16624947676142,NA,NA,NA,34.6220510631705,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1172","Chironomid Larvae","Diptera","ZOOP2-BI-13JUN2019","BrownsPond","tidal","Browns","Confluence","2019-06-13",6,"Summer",120,200,3.66665280074882,3,5,944,32.7273964896521,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1173","Chironomid Larvae","Diptera","ZOOP2-14MAR2018","723 FRP","tidal","Liberty","Cache Slough","2018-03-14",3,"Spring",1,NA,2.40829355121576,NA,NA,NA,0.415231772511776,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1174","Chironomid Larvae","Diptera","ZOOP3-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",50,NA,2.23598336438303,NA,NA,NA,22.3615259381844,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1175","Chironomid Larvae","Diptera","ZOOP_801-4-12MAR2018","801 FRP","channel","Broad","Confluence","2018-03-12",3,"Spring",3,3,1.87876590134075,1,1,4853,1.59679287231001,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1176","Chironomid Larvae","Diptera","ZOOP1-YF-23MAY2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-05-23",5,"Spring",240,300,2.13430685727024,4,5,853,112.448685240583,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1177","Chironomid Larvae","Diptera","ZOOP5-18APR2018","Dow Outside",NA,"Dow","Confluence","2018-04-18",4,"Spring",36,80,2.8010528021426,9,20,329,12.8523103786057,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1178","Chironomid Larvae","Diptera","ZOOP2-WINT-30DEC2019","Winter 1","tidal","Winter","Confluence","2019-12-30",12,"Winter",3.57142857142857,100,3.73413720812457,1,28,399,0.956426711813914,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1179","Chironomid Larvae","Diptera","ZOOP6-LI-25APR2019","NELiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",155.555555555556,200,3.82996506659813,7,9,517,40.6153980129442,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1180","Chironomid Larvae","Diptera","ZOOP3-11APR2018","720 FRP","tidal","Lindsey","Cache Slough","2018-04-11",4,"Spring",283.333333333333,40,3.41291142901602,85,12,678,83.0180739308027,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1181","Chironomid Larvae","Diptera","ZOOP2-CI-29APR2019","Chipps Met","diked","Chipps","Confluence","2019-04-29",4,"Spring",246.153846153846,NA,9.42572902441865,NA,NA,NA,26.1150989505587,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1182","Chironomid Larvae","Diptera","ZOOP3-23MAR2018","NELiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",32,80,1.54044407236368,2,5,840,20.7732306379022,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1183","Chironomid Larvae","Diptera","ZOOP6-WINT-17OCT2019","WinterChannel","tidal","Winter","Confluence","2019-10-17",10,"Fall",25,150,3.3022370009198,5,30,170,7.57062560713739,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1184","Chironomid Larvae","Diptera","ZOOP4-WI-27MAR2019","801 FRP","channel","Broad","Confluence","2019-03-27",3,"Spring",1,20,0.893943449704038,1,20,407,1.11863899257954,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
"1185","Chironomid Larvae","Diptera","ZOOP2-WI-27MAR2019","WinterPondsEast","tidal","Winter","Confluence","2019-03-27",3,"Spring",11.6666666666667,NA,1.71050477895056,NA,NA,NA,6.82059869708431,3,NA,"Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"larvae",TRUE,"Insecta","Chironomid"
